,class,attribute,visibility,name,getter,index,internal,nullness,n,constructor,documentation,documentation.method.found,documentation.class.found,documentation.description,documentation.throws
1507,com.google.common.collect.ConcurrentHashMultiset$1,method,private,<init>(Lcom/google/common/collect/ConcurrentHashMultiset;Ljava/util/Set;),false,1,true,UNKNOWN,1,,,False,,,
1508,com.google.common.collect.ConcurrentHashMultiset$2,method,private,<init>(Lcom/google/common/collect/ConcurrentHashMultiset;),false,0,true,NON_NULL,1,,,False,,,
1509,com.google.common.collect.ConcurrentHashMultiset$3,method,private,<init>(Lcom/google/common/collect/ConcurrentHashMultiset;Ljava/util/Iterator;),false,0,true,NON_NULL,1,,,False,,,
1510,com.google.common.collect.ConcurrentHashMultiset$3,method,private,<init>(Lcom/google/common/collect/ConcurrentHashMultiset;Ljava/util/Iterator;),false,1,true,NON_NULL,1,,,False,,,
1511,com.google.common.collect.ConcurrentHashMultiset$EntrySet,method,private,<init>(Lcom/google/common/collect/ConcurrentHashMultiset;Lcom/google/common/collect/ConcurrentHashMultiset$1;),false,0,true,NON_NULL,1,,,False,,,
1512,com.google.common.collect.ConcurrentHashMultiset$EntrySet,method,private,<init>(Lcom/google/common/collect/ConcurrentHashMultiset;Lcom/google/common/collect/ConcurrentHashMultiset$1;),false,1,true,NULL,1,,,False,,,
1513,com.google.common.collect.ConsumingQueueIterator,method,private,<init>(Ljava/util/Queue;),false,0,true,NON_NULL,1,,,False,,,
1514,com.google.common.collect.ContiguousSet,method,private,<init>(Lcom/google/common/collect/DiscreteDomain;),false,0,true,UNKNOWN,2,True,,False,True,,
1515,com.google.common.collect.ContiguousSet,method,public,create(Lcom/google/common/collect/Range;Lcom/google/common/collect/DiscreteDomain;),false,-1,false,UNKNOWN,1,False,False,True,True,False,False
1516,com.google.common.collect.ContiguousSet,method,public,create(Lcom/google/common/collect/Range;Lcom/google/common/collect/DiscreteDomain;),false,-1,true,UNKNOWN,1,False,False,True,True,False,False
1517,com.google.common.collect.ContiguousSet,method,public,create(Lcom/google/common/collect/Range;Lcom/google/common/collect/DiscreteDomain;),false,0,false,UNKNOWN,2,False,False,True,True,False,False
1518,com.google.common.collect.ContiguousSet,method,public,create(Lcom/google/common/collect/Range;Lcom/google/common/collect/DiscreteDomain;),false,0,true,NON_NULL,2,False,False,True,True,False,False
1519,com.google.common.collect.ContiguousSet,method,public,create(Lcom/google/common/collect/Range;Lcom/google/common/collect/DiscreteDomain;),false,0,true,UNKNOWN,5,False,False,True,True,False,False
1520,com.google.common.collect.ContiguousSet,method,public,create(Lcom/google/common/collect/Range;Lcom/google/common/collect/DiscreteDomain;),false,1,false,UNKNOWN,2,False,False,True,True,False,False
1521,com.google.common.collect.ContiguousSet,method,public,create(Lcom/google/common/collect/Range;Lcom/google/common/collect/DiscreteDomain;),false,1,true,UNKNOWN,7,False,False,True,True,False,False
1522,com.google.common.collect.ContiguousSet,method,public,headSet(Ljava/lang/Comparable;),false,0,false,UNKNOWN,1,False,False,True,True,False,False
1523,com.google.common.collect.ContiguousSet,method,public,subSet(Ljava/lang/Comparable;Ljava/lang/Comparable;),false,0,false,UNKNOWN,2,False,False,True,True,False,False
1524,com.google.common.collect.ContiguousSet,method,public,subSet(Ljava/lang/Comparable;Ljava/lang/Comparable;),false,1,false,UNKNOWN,2,False,False,True,True,False,False
1525,com.google.common.collect.ContiguousSet,method,public,tailSet(Ljava/lang/Comparable;),false,0,false,UNKNOWN,1,False,False,True,True,False,False
1526,com.google.common.collect.Count,method,private,<init>(I),false,0,true,NON_NULL,2,,,False,,,
1527,com.google.common.collect.Count,method,public,add(I),false,0,true,NON_NULL,2,,,False,,,
1528,com.google.common.collect.Count,method,public,addAndGet(I),false,0,true,NON_NULL,1,,,False,,,
1529,com.google.common.collect.Count,method,public,getAndSet(I),false,0,true,NON_NULL,2,,,False,,,
1530,com.google.common.collect.Count,method,public,set(I),false,0,true,NON_NULL,1,,,False,,,
1531,com.google.common.collect.Cut,method,private,<init>(Ljava/lang/Comparable;),false,0,true,NON_NULL,2,,,False,,,
1532,com.google.common.collect.Cut,method,private,<init>(Ljava/lang/Comparable;),false,0,true,NULL,2,,,False,,,
1533,com.google.common.collect.Cut,method,private,aboveValue(Ljava/lang/Comparable;),false,0,false,UNKNOWN,2,,,False,,,
1534,com.google.common.collect.Cut,method,private,aboveValue(Ljava/lang/Comparable;),false,0,true,UNKNOWN,8,,,False,,,
1535,com.google.common.collect.Cut,method,private,belowValue(Ljava/lang/Comparable;),false,0,false,UNKNOWN,2,,,False,,,
1536,com.google.common.collect.Cut,method,private,belowValue(Ljava/lang/Comparable;),false,0,true,NON_NULL,4,,,False,,,
1537,com.google.common.collect.Cut,method,private,belowValue(Ljava/lang/Comparable;),false,0,true,UNKNOWN,15,,,False,,,
1538,com.google.common.collect.Cut,method,private,canonical(Lcom/google/common/collect/DiscreteDomain;),false,0,true,NON_NULL,2,,,False,,,
1539,com.google.common.collect.Cut,method,private,describeAsLowerBound(Ljava/lang/StringBuilder;),false,0,true,NON_NULL,1,,,False,,,
1540,com.google.common.collect.Cut,method,private,describeAsUpperBound(Ljava/lang/StringBuilder;),false,0,true,NON_NULL,1,,,False,,,
1541,com.google.common.collect.Cut,method,private,greatestValueBelow(Lcom/google/common/collect/DiscreteDomain;),false,0,true,NON_NULL,1,,,False,,,
1542,com.google.common.collect.Cut,method,private,greatestValueBelow(Lcom/google/common/collect/DiscreteDomain;),false,0,true,UNKNOWN,1,,,False,,,
1543,com.google.common.collect.Cut,method,private,isLessThan(Ljava/lang/Comparable;),false,0,true,NON_NULL,2,,,False,,,
1544,com.google.common.collect.Cut,method,private,isLessThan(Ljava/lang/Comparable;),false,0,true,UNKNOWN,10,,,False,,,
1545,com.google.common.collect.Cut,method,private,leastValueAbove(Lcom/google/common/collect/DiscreteDomain;),false,0,true,NON_NULL,1,,,False,,,
1546,com.google.common.collect.Cut,method,private,leastValueAbove(Lcom/google/common/collect/DiscreteDomain;),false,0,true,UNKNOWN,1,,,False,,,
1547,com.google.common.collect.Cut,method,private,withLowerBoundType(Lcom/google/common/collect/BoundType;Lcom/google/common/collect/DiscreteDomain;),false,0,true,UNKNOWN,1,,,False,,,
1548,com.google.common.collect.Cut,method,private,withLowerBoundType(Lcom/google/common/collect/BoundType;Lcom/google/common/collect/DiscreteDomain;),false,1,true,UNKNOWN,1,,,False,,,
1549,com.google.common.collect.Cut,method,private,withUpperBoundType(Lcom/google/common/collect/BoundType;Lcom/google/common/collect/DiscreteDomain;),false,0,true,UNKNOWN,1,,,False,,,
1550,com.google.common.collect.Cut,method,private,withUpperBoundType(Lcom/google/common/collect/BoundType;Lcom/google/common/collect/DiscreteDomain;),false,1,true,UNKNOWN,1,,,False,,,
1551,com.google.common.collect.Cut,method,public,compareTo(Lcom/google/common/collect/Cut;),false,0,true,NON_NULL,1,,,False,,,
1552,com.google.common.collect.Cut,method,public,compareTo(Lcom/google/common/collect/Cut;),false,0,true,UNKNOWN,30,,,False,,,
1553,com.google.common.collect.Cut,method,public,equals(Ljava/lang/Object;),false,0,true,NON_NULL,2,,,False,,,
1554,com.google.common.collect.Cut,method,public,equals(Ljava/lang/Object;),false,0,true,UNKNOWN,4,,,False,,,
1555,com.google.common.collect.Cut$AboveValue,method,private,<init>(Ljava/lang/Comparable;),false,0,true,NON_NULL,2,,,False,,,
1556,com.google.common.collect.Cut$AboveValue,method,private,<init>(Ljava/lang/Comparable;),false,0,true,UNKNOWN,1,,,False,,,
1557,com.google.common.collect.Cut$BelowValue,method,private,<init>(Ljava/lang/Comparable;),false,0,true,UNKNOWN,1,,,False,,,
1558,com.google.common.collect.DenseImmutableTable,method,private,<init>(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;),false,0,true,NON_NULL,1,,,False,,,
1559,com.google.common.collect.DenseImmutableTable,method,private,<init>(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;),false,1,true,NON_NULL,1,,,False,,,
1560,com.google.common.collect.DenseImmutableTable,method,private,<init>(Lcom/google/common/collect/ImmutableList;Lcom/google/common/collect/ImmutableSet;Lcom/google/common/collect/ImmutableSet;),false,2,true,NON_NULL,1,,,False,,,
1561,com.google.common.collect.DenseImmutableTable,method,private,access$200(Lcom/google/common/collect/DenseImmutableTable;),false,-1,true,UNKNOWN,2,,,False,,,
1562,com.google.common.collect.DenseImmutableTable,method,private,access$200(Lcom/google/common/collect/DenseImmutableTable;),false,0,true,UNKNOWN,2,,,False,,,
1563,com.google.common.collect.DenseImmutableTable,method,private,access$300(Lcom/google/common/collect/DenseImmutableTable;),false,0,true,UNKNOWN,2,,,False,,,
1564,com.google.common.collect.DenseImmutableTable,method,private,access$400(Lcom/google/common/collect/DenseImmutableTable;),false,-1,true,UNKNOWN,2,,,False,,,
1565,com.google.common.collect.DenseImmutableTable,method,private,access$400(Lcom/google/common/collect/DenseImmutableTable;),false,0,true,UNKNOWN,2,,,False,,,
1566,com.google.common.collect.DenseImmutableTable,method,private,access$500(Lcom/google/common/collect/DenseImmutableTable;),false,-1,true,UNKNOWN,2,,,False,,,
1567,com.google.common.collect.DenseImmutableTable,method,private,access$500(Lcom/google/common/collect/DenseImmutableTable;),false,0,true,UNKNOWN,2,,,False,,,
1568,com.google.common.collect.DenseImmutableTable,method,private,access$600(Lcom/google/common/collect/DenseImmutableTable;),false,0,true,UNKNOWN,2,,,False,,,
1569,com.google.common.collect.DenseImmutableTable$Column,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;I),false,0,true,UNKNOWN,1,,,False,,,
1570,com.google.common.collect.DenseImmutableTable$Column,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;I),false,1,true,NON_NULL,1,,,False,,,
1571,com.google.common.collect.DenseImmutableTable$ColumnMap,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;Lcom/google/common/collect/DenseImmutableTable$1;),false,0,true,NON_NULL,1,,,False,,,
1572,com.google.common.collect.DenseImmutableTable$ColumnMap,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;Lcom/google/common/collect/DenseImmutableTable$1;),false,1,true,NULL,1,,,False,,,
1573,com.google.common.collect.DenseImmutableTable$ImmutableArrayMap,method,private,<init>(I),false,0,true,NON_NULL,4,,,False,,,
1574,com.google.common.collect.DenseImmutableTable$ImmutableArrayMap,method,private,getKey(I),false,0,true,NON_NULL,1,,,False,,,
1575,com.google.common.collect.DenseImmutableTable$ImmutableArrayMap,method,private,getValue(I),false,0,true,NON_NULL,1,,,False,,,
1576,com.google.common.collect.DenseImmutableTable$ImmutableArrayMap,method,private,keyToIndex(),false,-1,true,UNKNOWN,1,,,False,,,
1577,com.google.common.collect.DenseImmutableTable$ImmutableArrayMap$1,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable$ImmutableArrayMap;),false,0,true,NON_NULL,1,,,False,,,
1578,com.google.common.collect.DenseImmutableTable$Row,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;I),false,0,true,UNKNOWN,1,,,False,,,
1579,com.google.common.collect.DenseImmutableTable$Row,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;I),false,1,true,NON_NULL,1,,,False,,,
1580,com.google.common.collect.DenseImmutableTable$RowMap,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;Lcom/google/common/collect/DenseImmutableTable$1;),false,0,true,NON_NULL,1,,,False,,,
1581,com.google.common.collect.DenseImmutableTable$RowMap,method,private,<init>(Lcom/google/common/collect/DenseImmutableTable;Lcom/google/common/collect/DenseImmutableTable$1;),false,1,true,NULL,1,,,False,,,
1582,com.google.common.collect.DescendingImmutableSortedMultiset,method,private,<init>(Lcom/google/common/collect/ImmutableSortedMultiset;),false,0,true,NON_NULL,1,,,False,,,
1583,com.google.common.collect.DescendingImmutableSortedSet,method,private,<init>(Lcom/google/common/collect/ImmutableSortedSet;),false,0,true,NON_NULL,2,,,False,,,
1584,com.google.common.collect.DescendingMultiset,method,private,forwardMultiset(),false,-1,true,UNKNOWN,1,,,False,,,
1585,com.google.common.collect.DescendingMultiset$1EntrySetImpl,method,private,<init>(Lcom/google/common/collect/DescendingMultiset;),false,0,true,NON_NULL,1,,,False,,,
1586,com.google.common.collect.DiscreteDomain,method,private,<init>(ZLcom/google/common/collect/DiscreteDomain$1;),false,0,true,NON_NULL,3,True,,False,True,,
1587,com.google.common.collect.DiscreteDomain,method,private,<init>(ZLcom/google/common/collect/DiscreteDomain$1;),false,1,true,NULL,3,True,,False,True,,
1588,com.google.common.collect.DiscreteDomain,method,private,offset(Ljava/lang/Comparable;J),false,0,true,UNKNOWN,1,False,,False,True,,
1589,com.google.common.collect.DiscreteDomain,method,private,offset(Ljava/lang/Comparable;J),false,1,true,NON_NULL,1,False,,False,True,,
1590,com.google.common.collect.DiscreteDomain,method,public,distance(Ljava/lang/Comparable;Ljava/lang/Comparable;),false,0,true,UNKNOWN,2,False,False,True,True,False,False
1591,com.google.common.collect.DiscreteDomain,method,public,distance(Ljava/lang/Comparable;Ljava/lang/Comparable;),false,1,true,UNKNOWN,2,False,False,True,True,False,False
1592,com.google.common.collect.DiscreteDomain,method,public,next(Ljava/lang/Comparable;),false,0,true,UNKNOWN,4,False,False,True,True,True,False
1593,com.google.common.collect.DiscreteDomain,method,public,previous(Ljava/lang/Comparable;),false,0,true,UNKNOWN,4,False,False,True,True,True,False
1594,com.google.common.collect.EmptyContiguousSet,method,private,<init>(Lcom/google/common/collect/DiscreteDomain;),false,0,true,NON_NULL,1,,,False,,,
1595,com.google.common.collect.EmptyContiguousSet,method,private,<init>(Lcom/google/common/collect/DiscreteDomain;),false,0,true,UNKNOWN,4,,,False,,,
1596,com.google.common.collect.EmptyContiguousSet$SerializedForm,method,private,<init>(Lcom/google/common/collect/DiscreteDomain;Lcom/google/common/collect/EmptyContiguousSet$1;),false,0,true,UNKNOWN,1,,,False,,,
1597,com.google.common.collect.EmptyContiguousSet$SerializedForm,method,private,<init>(Lcom/google/common/collect/DiscreteDomain;Lcom/google/common/collect/EmptyContiguousSet$1;),false,1,true,NULL,1,,,False,,,
1598,com.google.common.collect.EnumBiMap,method,private,inferKeyType(Ljava/util/Map;),false,0,true,UNKNOWN,1,False,,False,True,,
1599,com.google.common.collect.EnumMultiset,method,private,access$000(Lcom/google/common/collect/EnumMultiset;),false,-1,true,UNKNOWN,2,False,,False,True,,
1600,com.google.common.collect.EnumMultiset,method,private,access$000(Lcom/google/common/collect/EnumMultiset;),false,0,true,UNKNOWN,3,False,,False,True,,
1601,com.google.common.collect.EnumMultiset,method,private,access$100(Lcom/google/common/collect/EnumMultiset;),false,-1,true,UNKNOWN,4,False,,False,True,,
1602,com.google.common.collect.EnumMultiset,method,private,access$100(Lcom/google/common/collect/EnumMultiset;),false,0,true,UNKNOWN,5,False,,False,True,,
1603,com.google.common.collect.EnumMultiset,method,private,access$210(Lcom/google/common/collect/EnumMultiset;),false,0,true,UNKNOWN,1,False,,False,True,,
1604,com.google.common.collect.EnumMultiset,method,private,access$300(Lcom/google/common/collect/EnumMultiset;),false,0,true,UNKNOWN,1,False,,False,True,,
1605,com.google.common.collect.EnumMultiset,method,private,access$302(Lcom/google/common/collect/EnumMultiset;J),false,0,true,UNKNOWN,1,False,,False,True,,
1606,com.google.common.collect.EnumMultiset,method,private,access$302(Lcom/google/common/collect/EnumMultiset;J),false,1,true,NON_NULL,1,False,,False,True,,
1607,com.google.common.collect.EnumMultiset$1,method,private,<init>(Lcom/google/common/collect/EnumMultiset;),false,0,true,NON_NULL,1,,,False,,,
