class,attribute,visibility,name,getter,index,internal,nullness,n
java.nio.ByteBuffer,method,public,allocate(I)Ljava/nio/ByteBuffer;,false,-1,false,NON_NULL,5
java.util.AbstractMap$SimpleImmutableEntry,method,public,getKey()Ljava/lang/Object;,true,-1,false,UNKNOWN,2
java.util.logging.Logger,method,public,getGlobal()Ljava/util/logging/Logger;,false,-1,false,UNKNOWN,6
java.util.stream.Stream,method,public,reduce(Ljava/lang/Object;Ljava/util/function/BinaryOperator;)Ljava/lang/Object;,false,-1,false,UNKNOWN,12
java.lang.Class,method,public,getComponentType()Ljava/lang/Class;,false,-1,false,UNKNOWN,17
javax.lang.model.element.PackageElement,method,public,getQualifiedName()Ljavax/lang/model/element/Name;,false,-1,false,UNKNOWN,5
java.util.WeakHashMap,method,public,entrySet()Ljava/util/Set;,true,-1,false,UNKNOWN,3
java.lang.Class,method,public,getClassLoader()Ljava/lang/ClassLoader;,true,-1,false,UNKNOWN,107
java.nio.file.attribute.BasicFileAttributes,method,public,lastModifiedTime()Ljava/nio/file/attribute/FileTime;,false,-1,false,UNKNOWN,12
javax.xml.ws.Service,method,public,create(Ljava/net/URL;Ljavax/xml/namespace/QName;)Ljavax/xml/ws/Service;,false,-1,false,UNKNOWN,1
javax.swing.JRootPane,method,public,getLayeredPane()Ljavax/swing/JLayeredPane;,true,-1,false,UNKNOWN,11
java.net.URI,method,public,toURL()Ljava/net/URL;,false,-1,false,UNKNOWN,51
javax.swing.JSpinner,method,public,getValue()Ljava/lang/Object;,false,-1,false,UNKNOWN,11
java.nio.file.FileSystems,method,public,getDefault()Ljava/nio/file/FileSystem;,false,-1,false,UNKNOWN,7
java.nio.file.Path,method,public,getRoot()Ljava/nio/file/Path;,false,-1,false,UNKNOWN,4
java.util.zip.ZipFile,method,public,getInputStream(Ljava/util/zip/ZipEntry;)Ljava/io/InputStream;,false,-1,false,UNKNOWN,5
java.util.Deque,method,public,pop()Ljava/lang/Object;,false,-1,false,UNKNOWN,3
java.lang.ClassLoader,method,public,getResource(Ljava/lang/String;)Ljava/net/URL;,false,-1,false,UNKNOWN,22
java.math.BigInteger,method,public,add(Ljava/math/BigInteger;)Ljava/math/BigInteger;,false,-1,false,UNKNOWN,38
java.lang.Thread$State,method,public,values()[Ljava/lang/Thread$State;,false,-1,false,UNKNOWN,2
java.lang.ClassLoader,method,public,getResourceAsStream(Ljava/lang/String;)Ljava/io/InputStream;,false,-1,false,NON_NULL,31
java.nio.ByteBuffer,method,public,wrap([BII)Ljava/nio/ByteBuffer;,false,-1,false,UNKNOWN,417
java.nio.file.Path,method,public,getName(I)Ljava/nio/file/Path;,false,-1,false,UNKNOWN,4
javax.xml.xpath.XPath,method,public,compile(Ljava/lang/String;)Ljavax/xml/xpath/XPathExpression;,false,-1,false,UNKNOWN,2
java.util.concurrent.ConcurrentHashMap,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,NON_NULL,45
java.util.NavigableSet,method,public,headSet(Ljava/lang/Object;Z)Ljava/util/NavigableSet;,false,-1,false,UNKNOWN,39
java.util.Hashtable,method,public,entrySet()Ljava/util/Set;,true,-1,false,NON_NULL,2
java.util.Arrays,method,public,stream([I)Ljava/util/stream/IntStream;,false,-1,false,UNKNOWN,8
java.lang.Class,method,public,getDeclaredClasses()[Ljava/lang/Class;,false,-1,false,UNKNOWN,5
java.util.Set,method,public,iterator()Ljava/util/Iterator;,false,-1,false,UNKNOWN,3805
java.util.Set,method,public,spliterator()Ljava/util/Spliterator;,false,-1,false,UNKNOWN,12
java.util.stream.Stream,method,public,findFirst()Ljava/util/Optional;,false,-1,false,UNKNOWN,1059
java.lang.StringBuffer,method,public,append(Ljava/lang/Object;)Ljava/lang/StringBuffer;,false,-1,false,UNKNOWN,28
javax.swing.JComboBox,method,public,getModel()Ljavax/swing/ComboBoxModel;,false,-1,false,NON_NULL,33
java.net.URI,method,public,getRawQuery()Ljava/lang/String;,false,-1,false,NON_NULL,3
java.util.SortedSet,method,public,first()Ljava/lang/Object;,false,-1,false,UNKNOWN,2
java.math.BigDecimal,method,public,divide(Ljava/math/BigDecimal;ILjava/math/RoundingMode;)Ljava/math/BigDecimal;,false,-1,false,UNKNOWN,22
java.lang.Class,method,public,forName(Ljava/lang/String;)Ljava/lang/Class;,false,-1,false,UNKNOWN,351
java.util.stream.Collector,method,public,supplier()Ljava/util/function/Supplier;,false,-1,false,UNKNOWN,9
java.nio.channels.FileLock,method,public,channel()Ljava/nio/channels/FileChannel;,true,-1,false,UNKNOWN,2
java.util.Arrays,method,public,stream([J)Ljava/util/stream/LongStream;,false,-1,false,UNKNOWN,2
java.lang.Class,method,public,getMethod(Ljava/lang/String;[Ljava/lang/Class;)Ljava/lang/reflect/Method;,false,-1,false,UNKNOWN,183
java.lang.Thread,method,public,getStackTrace()[Ljava/lang/StackTraceElement;,false,-1,false,NON_NULL,3
java.lang.Long,method,public,valueOf(J)Ljava/lang/Long;,false,-1,false,UNKNOWN,32
java.beans.FeatureDescriptor,method,public,attributeNames()Ljava/util/Enumeration;,false,-1,false,UNKNOWN,11
java.nio.file.Files,method,public,getFileStore(Ljava/nio/file/Path;)Ljava/nio/file/FileStore;,false,-1,false,UNKNOWN,10
java.sql.Statement,method,public,getResultSet()Ljava/sql/ResultSet;,false,-1,false,UNKNOWN,5
javax.lang.model.type.MirroredTypeException,method,public,getTypeMirror()Ljavax/lang/model/type/TypeMirror;,false,-1,false,UNKNOWN,6
java.util.zip.CheckedInputStream,method,public,getChecksum()Ljava/util/zip/Checksum;,false,-1,false,UNKNOWN,4
java.util.ServiceLoader,method,public,load(Ljava/lang/Class;Ljava/lang/ClassLoader;)Ljava/util/ServiceLoader;,false,-1,false,UNKNOWN,37
java.util.Locale,method,public,getAvailableLocales()[Ljava/util/Locale;,false,-1,false,UNKNOWN,2
java.sql.ResultSet,method,public,getClob(I)Ljava/sql/Clob;,false,-1,false,UNKNOWN,13
java.security.KeyFactory,method,public,getInstance(Ljava/lang/String;)Ljava/security/KeyFactory;,false,-1,false,NON_NULL,1
javax.lang.model.type.ExecutableType,method,public,getReturnType()Ljavax/lang/model/type/TypeMirror;,false,-1,false,UNKNOWN,2
java.net.NetworkInterface,method,public,getByName(Ljava/lang/String;)Ljava/net/NetworkInterface;,false,-1,false,UNKNOWN,6
java.util.jar.JarFile,method,public,getManifest()Ljava/util/jar/Manifest;,false,-1,false,NON_NULL,5
javax.annotation.processing.Filer,method,public,getResource(Ljavax/tools/JavaFileManager$Location;Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Ljavax/tools/FileObject;,false,-1,false,UNKNOWN,2
javax.swing.text.JTextComponent,method,public,getDocument()Ljavax/swing/text/Document;,false,-1,false,UNKNOWN,187
java.util.concurrent.CompletableFuture,method,public,exceptionally(Ljava/util/function/Function;)Ljava/util/concurrent/CompletableFuture;,false,-1,false,UNKNOWN,10
java.lang.reflect.Field,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,NON_NULL,10
java.util.function.DoubleFunction,method,public,apply(D)Ljava/lang/Object;,false,-1,false,UNKNOWN,1
java.sql.Connection,method,public,getMetaData()Ljava/sql/DatabaseMetaData;,false,-1,false,UNKNOWN,37
java.awt.datatransfer.Clipboard,method,public,getContents(Ljava/lang/Object;)Ljava/awt/datatransfer/Transferable;,false,-1,false,NON_NULL,3
java.util.Base64,method,public,getEncoder()Ljava/util/Base64$Encoder;,false,-1,false,UNKNOWN,175
java.util.stream.IntStream,method,public,range(II)Ljava/util/stream/IntStream;,false,-1,false,UNKNOWN,288
java.util.Spliterator,method,public,trySplit()Ljava/util/Spliterator;,false,-1,false,UNKNOWN,6
javax.swing.JComponent,method,public,getToolTipText()Ljava/lang/String;,false,-1,false,UNKNOWN,3
java.awt.Component,method,public,getParent()Ljava/awt/Container;,true,-1,false,UNKNOWN,33
java.lang.Iterable,method,public,iterator()Ljava/util/Iterator;,false,-1,false,UNKNOWN,2943
java.sql.ResultSet,method,public,getObject(I)Ljava/lang/Object;,false,-1,false,UNKNOWN,19
java.util.Arrays,method,public,asList([Ljava/lang/Object;)Ljava/util/List;,false,-1,false,UNKNOWN,255
java.sql.ResultSet,method,public,getTimestamp(I)Ljava/sql/Timestamp;,false,-1,false,UNKNOWN,6
javax.swing.JSpinner,method,public,getModel()Ljavax/swing/SpinnerModel;,true,-1,false,UNKNOWN,11
javax.net.ServerSocketFactory,method,public,createServerSocket(I)Ljava/net/ServerSocket;,false,-1,false,UNKNOWN,2
javax.xml.bind.JAXBContext,method,public,createUnmarshaller()Ljavax/xml/bind/Unmarshaller;,false,-1,false,UNKNOWN,3
java.nio.ByteOrder,method,public,nativeOrder()Ljava/nio/ByteOrder;,false,-1,false,UNKNOWN,30
java.util.Deque,method,public,peek()Ljava/lang/Object;,false,-1,false,UNKNOWN,2
javax.script.ScriptEngine,method,public,createBindings()Ljavax/script/Bindings;,false,-1,false,UNKNOWN,3
java.lang.Enum,method,public,toString()Ljava/lang/String;,false,-1,false,UNKNOWN,246
java.lang.Character,method,public,toString(C)Ljava/lang/String;,false,-1,false,UNKNOWN,3
java.util.concurrent.atomic.AtomicReference,method,public,get()Ljava/lang/Object;,false,-1,false,UNKNOWN,439
java.util.UUID,method,public,toString()Ljava/lang/String;,false,-1,false,UNKNOWN,35
java.sql.ResultSet,method,public,getObject(I)Ljava/lang/Object;,false,-1,false,NON_NULL,14
java.nio.file.Files,method,public,walk(Ljava/nio/file/Path;[Ljava/nio/file/FileVisitOption;)Ljava/util/stream/Stream;,false,-1,false,UNKNOWN,9
java.util.zip.ZipEntry,method,public,getName()Ljava/lang/String;,true,-1,false,UNKNOWN,25
java.util.Map,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,NON_NULL,1077
java.time.format.DateTimeFormatterBuilder,method,public,parseCaseInsensitive()Ljava/time/format/DateTimeFormatterBuilder;,false,-1,false,UNKNOWN,10
java.net.URL,method,public,getRef()Ljava/lang/String;,true,-1,false,UNKNOWN,3
java.lang.StringBuilder,method,public,append(Ljava/lang/String;)Ljava/lang/StringBuilder;,false,-1,false,UNKNOWN,152422
java.util.SortedMap,method,public,headMap(Ljava/lang/Object;)Ljava/util/SortedMap;,false,-1,false,UNKNOWN,5
java.lang.Class,method,public,getMethods()[Ljava/lang/reflect/Method;,false,-1,false,UNKNOWN,131
javax.tools.FileObject,method,public,openWriter()Ljava/io/Writer;,false,-1,false,UNKNOWN,6
java.nio.file.attribute.BasicFileAttributeView,method,public,readAttributes()Ljava/nio/file/attribute/BasicFileAttributes;,false,-1,false,UNKNOWN,16
org.w3c.dom.Node,method,public,getChildNodes()Lorg/w3c/dom/NodeList;,false,-1,false,UNKNOWN,55
java.lang.System,method,public,getenv(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,NON_NULL,12
javax.lang.model.element.Element,method,public,getAnnotation(Ljava/lang/Class;)Ljava/lang/annotation/Annotation;,false,-1,false,UNKNOWN,46
java.util.Deque,method,public,removeLast()Ljava/lang/Object;,false,-1,false,UNKNOWN,3
java.net.URL,method,public,getHost()Ljava/lang/String;,true,-1,false,NON_NULL,3
java.util.concurrent.locks.ReentrantReadWriteLock,method,public,readLock()Ljava/util/concurrent/locks/ReentrantReadWriteLock$ReadLock;,false,-1,false,UNKNOWN,46
java.time.Duration,method,public,ofMinutes(J)Ljava/time/Duration;,false,-1,false,UNKNOWN,10
java.awt.Toolkit,method,public,getSystemClipboard()Ljava/awt/datatransfer/Clipboard;,false,-1,false,UNKNOWN,28
java.net.URI,method,public,relativize(Ljava/net/URI;)Ljava/net/URI;,false,-1,false,UNKNOWN,16
java.util.List,method,public,remove(I)Ljava/lang/Object;,false,-1,false,UNKNOWN,1
javax.net.ssl.KeyManagerFactory,method,public,getInstance(Ljava/lang/String;Ljava/security/Provider;)Ljavax/net/ssl/KeyManagerFactory;,false,-1,false,UNKNOWN,4
java.lang.management.ManagementFactory,method,public,getOperatingSystemMXBean()Ljava/lang/management/OperatingSystemMXBean;,false,-1,false,UNKNOWN,4
java.util.logging.Logger,method,public,getHandlers()[Ljava/util/logging/Handler;,true,-1,false,UNKNOWN,30
javax.lang.model.element.VariableElement,method,public,getSimpleName()Ljavax/lang/model/element/Name;,false,-1,false,UNKNOWN,9
java.util.stream.IntStream,method,public,map(Ljava/util/function/IntUnaryOperator;)Ljava/util/stream/IntStream;,false,-1,false,UNKNOWN,1
java.lang.ThreadLocal,method,public,get()Ljava/lang/Object;,false,-1,false,UNKNOWN,182
java.nio.file.SecureDirectoryStream,method,public,newDirectoryStream(Ljava/lang/Object;[Ljava/nio/file/LinkOption;)Ljava/nio/file/SecureDirectoryStream;,false,-1,false,NON_NULL,12
javax.net.ssl.SSLSocketFactory,method,public,createSocket(Ljava/net/Socket;Ljava/lang/String;IZ)Ljava/net/Socket;,false,-1,false,UNKNOWN,12
java.nio.CharBuffer,method,public,toString()Ljava/lang/String;,false,-1,false,UNKNOWN,2
java.lang.Class,method,public,getDeclaredMethods()[Ljava/lang/reflect/Method;,false,-1,false,UNKNOWN,82
java.time.ZonedDateTime,method,public,withDayOfMonth(I)Ljava/time/ZonedDateTime;,false,-1,false,UNKNOWN,1
java.lang.Class,method,public,getPackage()Ljava/lang/Package;,false,-1,false,UNKNOWN,46
java.util.GregorianCalendar,method,public,getTimeZone()Ljava/util/TimeZone;,false,-1,false,UNKNOWN,2
java.net.URI,method,public,getRawPath()Ljava/lang/String;,false,-1,false,UNKNOWN,2
java.time.LocalDate,method,public,now()Ljava/time/LocalDate;,false,-1,false,UNKNOWN,8
javax.lang.model.SourceVersion,method,public,values()[Ljavax/lang/model/SourceVersion;,false,-1,false,UNKNOWN,6
javax.lang.model.util.Elements,method,public,getAllMembers(Ljavax/lang/model/element/TypeElement;)Ljava/util/List;,false,-1,false,UNKNOWN,4
java.lang.reflect.Field,method,public,getGenericType()Ljava/lang/reflect/Type;,false,-1,false,UNKNOWN,1
java.nio.file.Path,method,public,getFileName()Ljava/nio/file/Path;,false,-1,false,UNKNOWN,31
java.lang.invoke.MethodHandle,method,public,bindTo(Ljava/lang/Object;)Ljava/lang/invoke/MethodHandle;,false,-1,false,UNKNOWN,22
java.time.ZonedDateTime,method,public,plus(JLjava/time/temporal/TemporalUnit;)Ljava/time/ZonedDateTime;,false,-1,false,UNKNOWN,1
java.util.stream.Stream,method,public,distinct()Ljava/util/stream/Stream;,false,-1,false,UNKNOWN,105
java.util.concurrent.Executors,method,public,newCachedThreadPool()Ljava/util/concurrent/ExecutorService;,false,-1,false,UNKNOWN,2
javax.xml.validation.SchemaFactory,method,public,newSchema(Ljavax/xml/transform/Source;)Ljavax/xml/validation/Schema;,false,-1,false,UNKNOWN,48
java.util.Comparator,method,public,nullsFirst(Ljava/util/Comparator;)Ljava/util/Comparator;,false,-1,false,UNKNOWN,12
java.util.stream.IntStream,method,public,findFirst()Ljava/util/OptionalInt;,false,-1,false,UNKNOWN,8
java.net.URI,method,public,toASCIIString()Ljava/lang/String;,false,-1,false,UNKNOWN,9
java.util.stream.Stream,method,public,flatMap(Ljava/util/function/Function;)Ljava/util/stream/Stream;,false,-1,false,UNKNOWN,343
java.util.stream.BaseStream,method,public,spliterator()Ljava/util/Spliterator;,false,-1,false,UNKNOWN,39
java.sql.DriverManager,method,public,getConnection(Ljava/lang/String;Ljava/util/Properties;)Ljava/sql/Connection;,false,-1,false,UNKNOWN,4
java.awt.Graphics,method,public,getFontMetrics()Ljava/awt/FontMetrics;,false,-1,false,UNKNOWN,4
java.security.CodeSource,method,public,getLocation()Ljava/net/URL;,true,-1,false,NON_NULL,3
java.util.stream.Stream,method,public,iterate(Ljava/lang/Object;Ljava/util/function/UnaryOperator;)Ljava/util/stream/Stream;,false,-1,false,UNKNOWN,28
java.lang.System,method,public,getProperty(Ljava/lang/String;)Ljava/lang/String;,false,-1,false,NON_NULL,28
java.lang.reflect.Method,method,public,invoke(Ljava/lang/Object;[Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,UNKNOWN,113
java.awt.Component,method,public,getGraphicsConfiguration()Ljava/awt/GraphicsConfiguration;,false,-1,false,NON_NULL,11
java.lang.invoke.SerializedLambda,method,public,getFunctionalInterfaceClass()Ljava/lang/String;,true,-1,false,UNKNOWN,10
java.net.URI,method,public,getPath()Ljava/lang/String;,true,-1,false,UNKNOWN,71
javax.lang.model.type.TypeKind,method,public,values()[Ljavax/lang/model/type/TypeKind;,false,-1,false,UNKNOWN,3
java.time.format.DateTimeFormatterBuilder,method,public,optionalStart()Ljava/time/format/DateTimeFormatterBuilder;,false,-1,false,UNKNOWN,40
java.nio.CharBuffer,method,public,wrap(Ljava/lang/CharSequence;)Ljava/nio/CharBuffer;,false,-1,false,UNKNOWN,3
java.net.URL,method,public,getPath()Ljava/lang/String;,true,-1,false,NON_NULL,4
java.nio.ByteBuffer,method,public,putLong(J)Ljava/nio/ByteBuffer;,false,-1,false,UNKNOWN,62
org.w3c.dom.Node,method,public,getLocalName()Ljava/lang/String;,false,-1,false,UNKNOWN,43
org.w3c.dom.Node,method,public,getPreviousSibling()Lorg/w3c/dom/Node;,false,-1,false,NON_NULL,43
java.lang.String,method,public,replace(Ljava/lang/CharSequence;Ljava/lang/CharSequence;)Ljava/lang/String;,false,-1,false,UNKNOWN,426
java.util.EnumSet,method,public,of(Ljava/lang/Enum;Ljava/lang/Enum;)Ljava/util/EnumSet;,false,-1,false,UNKNOWN,4
java.net.NetworkInterface,method,public,getNetworkInterfaces()Ljava/util/Enumeration;,false,-1,false,UNKNOWN,2
java.nio.FloatBuffer,method,public,put(F)Ljava/nio/FloatBuffer;,false,-1,false,UNKNOWN,26
java.nio.channels.SelectionKey,method,public,channel()Ljava/nio/channels/SelectableChannel;,false,-1,false,UNKNOWN,12
java.lang.ClassLoader,method,public,getSystemClassLoader()Ljava/lang/ClassLoader;,false,-1,false,NON_NULL,15
java.lang.Appendable,method,public,append(C)Ljava/lang/Appendable;,false,-1,false,UNKNOWN,3
javax.net.ssl.SSLSocket,method,public,getEnabledProtocols()[Ljava/lang/String;,false,-1,false,UNKNOWN,3
java.time.LocalDateTime,method,public,plusSeconds(J)Ljava/time/LocalDateTime;,false,-1,false,UNKNOWN,8
java.lang.Thread,method,public,getThreadGroup()Ljava/lang/ThreadGroup;,false,-1,false,UNKNOWN,9
javax.net.ssl.SSLSocket,method,public,getSession()Ljavax/net/ssl/SSLSession;,false,-1,false,UNKNOWN,5
java.sql.DriverManager,method,public,getConnection(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/sql/Connection;,false,-1,false,NON_NULL,6
javax.swing.JComponent,method,public,getClientProperty(Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,NON_NULL,286
java.util.concurrent.ConcurrentHashMap,method,public,remove(Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,NON_NULL,12
java.lang.String,method,public,join(Ljava/lang/CharSequence;[Ljava/lang/CharSequence;)Ljava/lang/String;,false,-1,false,UNKNOWN,5
java.util.jar.Attributes,method,public,getValue(Ljava/util/jar/Attributes$Name;)Ljava/lang/String;,false,-1,false,NON_NULL,5
java.lang.management.RuntimeMXBean,method,public,getName()Ljava/lang/String;,false,-1,false,UNKNOWN,16
org.w3c.dom.Node,method,public,getNodeName()Ljava/lang/String;,false,-1,false,UNKNOWN,43
java.beans.Introspector,method,public,getBeanInfo(Ljava/lang/Class;)Ljava/beans/BeanInfo;,false,-1,false,UNKNOWN,12
java.awt.Component,method,public,getLocation()Ljava/awt/Point;,false,-1,false,UNKNOWN,22
java.nio.charset.Charset,method,public,name()Ljava/lang/String;,true,-1,false,UNKNOWN,9
javax.swing.table.TableCellRenderer,method,public,getTableCellRendererComponent(Ljavax/swing/JTable;Ljava/lang/Object;ZZII)Ljava/awt/Component;,false,-1,false,UNKNOWN,88
java.util.Hashtable,method,public,get(Ljava/lang/Object;)Ljava/lang/Object;,false,-1,false,NON_NULL,6
java.time.format.DateTimeFormatter,method,public,withLocale(Ljava/util/Locale;)Ljava/time/format/DateTimeFormatter;,false,-1,false,UNKNOWN,11
java.lang.String,method,public,getBytes(Ljava/lang/String;)[B,false,-1,false,UNKNOWN,12
java.nio.file.attribute.AclEntry,method,public,principal()Ljava/nio/file/attribute/UserPrincipal;,false,-1,false,UNKNOWN,6
