"","rootClass","class","name","getter","use","index","nullness.jaif","nullness.actual","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"1176","com.google.common.reflect.TypeToken","com.google.common.reflect.TypeToken","method(Ljava/lang/reflect/Method;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"1177","com.google.common.reflect.TypeToken","com.google.common.reflect.TypeToken","method(Ljava/lang/reflect/Method;)",FALSE,"return",-1,"Nullable","NonNull",0,0,2,2,0,0,"NonNull"
"1178","com.google.common.reflect.TypeToken","com.google.common.reflect.TypeToken","of(Ljava/lang/Class;)",FALSE,"return",-1,"Nullable","NonNull",0,0,5,5,0,0,"NonNull"
"1179","com.google.common.reflect.TypeToken","com.google.common.reflect.TypeToken","of(Ljava/lang/reflect/Type;)",FALSE,"return",-1,"Nullable","NonNull",0,0,2,2,0,0,"NonNull"
"1180","com.google.common.reflect.TypeToken","com.google.common.reflect.TypeToken","resolveType(Ljava/lang/reflect/Type;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,6,6,0,0,"NonNull"
"1181","com.google.common.reflect.TypeToken$TypeCollector","com.google.common.reflect.TypeToken$TypeCollector","classesOnly()",FALSE,"return",-1,"Nullable","NonNull",0,0,2,2,0,0,"NonNull"
"1182","com.google.common.reflect.TypeToken$TypeCollector","com.google.common.reflect.TypeToken$TypeCollector","collectTypes(Ljava/lang/Iterable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"1183","com.google.common.reflect.TypeToken$TypeSet","com.google.common.reflect.TypeToken$TypeSet","interfaces()",FALSE,"return",-1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1184","com.google.common.reflect.TypeVisitor","com.google.common.reflect.TypeVisitor","visit([Ljava/lang/reflect/Type;)",FALSE,"parameter",0,"NonNull","NonNull",0,10,8,18,0,0,"NonNull"
"1185","com.google.common.reflect.Types","com.google.common.reflect.Types","getComponentType(Ljava/lang/reflect/Type;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1186","com.google.common.reflect.Types","com.google.common.reflect.Types","newArtificialTypeVariable(Ljava/lang/reflect/GenericDeclaration;Ljava/lang/String;[Ljava/lang/reflect/Type;)",FALSE,"parameter",2,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"1187","com.google.common.reflect.Types","com.google.common.reflect.Types","newParameterizedTypeWithOwner(Ljava/lang/reflect/Type;Ljava/lang/Class;[Ljava/lang/reflect/Type;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,3,3,0,0,"NonNull"
"1188","com.google.common.reflect.Types","com.google.common.reflect.Types","newParameterizedTypeWithOwner(Ljava/lang/reflect/Type;Ljava/lang/Class;[Ljava/lang/reflect/Type;)",FALSE,"parameter",1,"NonNull","NonNull",0,2,1,3,0,0,"NonNull"
"1189","com.google.common.reflect.Types","com.google.common.reflect.Types","newParameterizedTypeWithOwner(Ljava/lang/reflect/Type;Ljava/lang/Class;[Ljava/lang/reflect/Type;)",FALSE,"parameter",2,"NonNull","NonNull",0,2,1,3,0,0,"NonNull"
"1190","com.google.common.reflect.Types","com.google.common.reflect.Types","toString(Ljava/lang/reflect/Type;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"1191","com.google.common.reflect.Types$JavaVersion","com.google.common.reflect.Types$JavaVersion","usedInGenericType([Ljava/lang/reflect/Type;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,2,3,0,0,"NonNull"
"1192","com.google.common.reflect.Types$ParameterizedTypeImpl","com.google.common.reflect.Types$ParameterizedTypeImpl","<init>(Ljava/lang/reflect/Type;Ljava/lang/Class;[Ljava/lang/reflect/Type;)",FALSE,"parameter",1,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"1193","com.google.common.reflect.Types$ParameterizedTypeImpl","com.google.common.reflect.Types$ParameterizedTypeImpl","<init>(Ljava/lang/reflect/Type;Ljava/lang/Class;[Ljava/lang/reflect/Type;)",FALSE,"parameter",2,"NonNull","NonNull",0,1,1,2,0,0,"NonNull"
"1194","com.google.common.reflect.Types$TypeVariableImpl","com.google.common.reflect.Types$TypeVariableImpl","<init>(Ljava/lang/reflect/GenericDeclaration;Ljava/lang/String;[Ljava/lang/reflect/Type;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1195","com.google.common.reflect.Types$TypeVariableImpl","com.google.common.reflect.Types$TypeVariableImpl","<init>(Ljava/lang/reflect/GenericDeclaration;Ljava/lang/String;[Ljava/lang/reflect/Type;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1196","com.google.common.reflect.Types$TypeVariableInvocationHandler","com.google.common.reflect.Types$TypeVariableInvocationHandler","access$600(Lcom/google/common/reflect/Types$TypeVariableInvocationHandler;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1197","com.google.common.util.concurrent.AbstractCatchingFuture","com.google.common.util.concurrent.AbstractCatchingFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Class;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1198","com.google.common.util.concurrent.AbstractCatchingFuture","com.google.common.util.concurrent.AbstractCatchingFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Class;Ljava/lang/Object;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1199","com.google.common.util.concurrent.AbstractCatchingFuture","com.google.common.util.concurrent.AbstractCatchingFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Class;Ljava/lang/Object;)",FALSE,"parameter",2,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"1200","com.google.common.util.concurrent.AbstractCatchingFuture","com.google.common.util.concurrent.AbstractCatchingFuture","create(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Class;Lcom/google/common/base/Function;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1201","com.google.common.util.concurrent.AbstractCatchingFuture","com.google.common.util.concurrent.AbstractCatchingFuture","create(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Class;Lcom/google/common/util/concurrent/AsyncFunction;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1202","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","access$400(Lcom/google/common/util/concurrent/AbstractFuture;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,1,2,0,0,"NonNull"
"1203","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","access$402(Lcom/google/common/util/concurrent/AbstractFuture;Ljava/lang/Object;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1204","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","access$800(Lcom/google/common/util/concurrent/AbstractFuture;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1205","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","access$802(Lcom/google/common/util/concurrent/AbstractFuture;Lcom/google/common/util/concurrent/AbstractFuture$Waiter;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1206","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","access$900(Lcom/google/common/util/concurrent/AbstractFuture;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1207","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","access$902(Lcom/google/common/util/concurrent/AbstractFuture;Lcom/google/common/util/concurrent/AbstractFuture$Listener;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1208","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","maybePropagateCancellationTo(Ljava/util/concurrent/Future;)",FALSE,"parameter",0,"Nullable","NonNull",0,0,3,3,0,0,"NonNull"
"1209","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","set(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",0,0,7,7,0,0,"NonNull"
"1210","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","setException(Ljava/lang/Throwable;)",FALSE,"parameter",0,"NonNull","NonNull",0,13,5,18,0,0,"NonNull"
"1211","com.google.common.util.concurrent.AbstractFuture","com.google.common.util.concurrent.AbstractFuture","setFuture(Lcom/google/common/util/concurrent/ListenableFuture;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,6,8,0,0,"NonNull"
"1212","com.google.common.util.concurrent.AbstractFuture$Failure","com.google.common.util.concurrent.AbstractFuture$Failure","<init>(Ljava/lang/Throwable;)",FALSE,"parameter",0,"NonNull","NonNull",0,3,1,4,0,0,"NonNull"
"1213","com.google.common.util.concurrent.AbstractIdleService","com.google.common.util.concurrent.AbstractIdleService","access$200(Lcom/google/common/util/concurrent/AbstractIdleService;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,3,3,0,0,"NonNull"
"1214","com.google.common.util.concurrent.AbstractScheduledService","com.google.common.util.concurrent.AbstractScheduledService","access$500(Lcom/google/common/util/concurrent/AbstractScheduledService;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1215","com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler$Schedule","com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler$Schedule","access$800(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1216","com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler$Schedule","com.google.common.util.concurrent.AbstractScheduledService$CustomScheduler$Schedule","access$900(Lcom/google/common/util/concurrent/AbstractScheduledService$CustomScheduler$Schedule;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1217","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","access$200(Lcom/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,13,13,0,0,"NonNull"
"1218","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","access$300(Lcom/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,4,4,0,0,"NonNull"
"1219","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","access$302(Lcom/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate;Ljava/util/concurrent/Future;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1220","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","access$600(Lcom/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1221","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","com.google.common.util.concurrent.AbstractScheduledService$ServiceDelegate","access$700(Lcom/google/common/util/concurrent/AbstractScheduledService$ServiceDelegate;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1222","com.google.common.util.concurrent.AbstractService","com.google.common.util.concurrent.AbstractService","access$000(Lcom/google/common/util/concurrent/AbstractService;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,4,4,0,0,"NonNull"
"1223","com.google.common.util.concurrent.AbstractService","com.google.common.util.concurrent.AbstractService","notifyFailed(Ljava/lang/Throwable;)",FALSE,"parameter",0,"NonNull","NonNull",0,9,0,9,0,0,"NonNull"
"1224","com.google.common.util.concurrent.AbstractTransformFuture","com.google.common.util.concurrent.AbstractTransformFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Object;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1225","com.google.common.util.concurrent.AbstractTransformFuture","com.google.common.util.concurrent.AbstractTransformFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;Ljava/lang/Object;)",FALSE,"parameter",1,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"1226","com.google.common.util.concurrent.AbstractTransformFuture","com.google.common.util.concurrent.AbstractTransformFuture","create(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/base/Function;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1227","com.google.common.util.concurrent.AbstractTransformFuture","com.google.common.util.concurrent.AbstractTransformFuture","create(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/base/Function;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1228","com.google.common.util.concurrent.AbstractTransformFuture","com.google.common.util.concurrent.AbstractTransformFuture","create(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/util/concurrent/AsyncFunction;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1229","com.google.common.util.concurrent.AbstractTransformFuture","com.google.common.util.concurrent.AbstractTransformFuture","create(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/util/concurrent/AsyncFunction;Ljava/util/concurrent/Executor;)",FALSE,"parameter",2,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1230","com.google.common.util.concurrent.AggregateFuture","com.google.common.util.concurrent.AggregateFuture","access$602(Lcom/google/common/util/concurrent/AggregateFuture;Lcom/google/common/util/concurrent/AggregateFuture$RunningState;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1231","com.google.common.util.concurrent.AggregateFuture$RunningState","com.google.common.util.concurrent.AggregateFuture$RunningState","<init>(Lcom/google/common/util/concurrent/AggregateFuture;Lcom/google/common/collect/ImmutableCollection;ZZ)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1232","com.google.common.util.concurrent.AggregateFuture$RunningState","com.google.common.util.concurrent.AggregateFuture$RunningState","access$000(Lcom/google/common/util/concurrent/AggregateFuture$RunningState;)",FALSE,"parameter",0,"Unknown","NonNull",0,2,0,2,0,0,"NonNull"
"1233","com.google.common.util.concurrent.AggregateFuture$RunningState","com.google.common.util.concurrent.AggregateFuture$RunningState","access$100(Lcom/google/common/util/concurrent/AggregateFuture$RunningState;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1234","com.google.common.util.concurrent.AggregateFuture$RunningState","com.google.common.util.concurrent.AggregateFuture$RunningState","access$200(Lcom/google/common/util/concurrent/AggregateFuture$RunningState;ILjava/util/concurrent/Future;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1235","com.google.common.util.concurrent.AggregateFuture$RunningState","com.google.common.util.concurrent.AggregateFuture$RunningState","access$300(Lcom/google/common/util/concurrent/AggregateFuture$RunningState;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"1236","com.google.common.util.concurrent.AggregateFutureState","com.google.common.util.concurrent.AggregateFutureState","access$200(Lcom/google/common/util/concurrent/AggregateFutureState;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1237","com.google.common.util.concurrent.AggregateFutureState","com.google.common.util.concurrent.AggregateFutureState","access$202(Lcom/google/common/util/concurrent/AggregateFutureState;Ljava/util/Set;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1238","com.google.common.util.concurrent.AggregateFutureState","com.google.common.util.concurrent.AggregateFutureState","access$300(Lcom/google/common/util/concurrent/AggregateFutureState;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1239","com.google.common.util.concurrent.AggregateFutureState","com.google.common.util.concurrent.AggregateFutureState","access$310(Lcom/google/common/util/concurrent/AggregateFutureState;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1240","com.google.common.util.concurrent.AtomicLongMap","com.google.common.util.concurrent.AtomicLongMap","create()",FALSE,"return",-1,"Nullable","NonNull",0,0,10,10,0,0,"NonNull"
"1241","com.google.common.util.concurrent.AtomicLongMap","com.google.common.util.concurrent.AtomicLongMap","create(Ljava/util/Map;)",FALSE,"return",-1,"Nullable","NonNull",0,0,15,15,0,0,"NonNull"
"1242","com.google.common.util.concurrent.Callables","com.google.common.util.concurrent.Callables","threadRenaming(Ljava/lang/Runnable;Lcom/google/common/base/Supplier;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"1243","com.google.common.util.concurrent.Callables","com.google.common.util.concurrent.Callables","threadRenaming(Ljava/lang/Runnable;Lcom/google/common/base/Supplier;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"1244","com.google.common.util.concurrent.Callables","com.google.common.util.concurrent.Callables","threadRenaming(Ljava/util/concurrent/Callable;Lcom/google/common/base/Supplier;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1245","com.google.common.util.concurrent.Callables","com.google.common.util.concurrent.Callables","threadRenaming(Ljava/util/concurrent/Callable;Lcom/google/common/base/Supplier;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1246","com.google.common.util.concurrent.CollectionFuture$CollectionFutureRunningState","com.google.common.util.concurrent.CollectionFuture$CollectionFutureRunningState","<init>(Lcom/google/common/util/concurrent/CollectionFuture;Lcom/google/common/collect/ImmutableCollection;Z)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1247","com.google.common.util.concurrent.CombinedFuture$AsyncCallableInterruptibleTask","com.google.common.util.concurrent.CombinedFuture$AsyncCallableInterruptibleTask","<init>(Lcom/google/common/util/concurrent/CombinedFuture;Lcom/google/common/util/concurrent/AsyncCallable;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1248","com.google.common.util.concurrent.CombinedFuture$CallableInterruptibleTask","com.google.common.util.concurrent.CombinedFuture$CallableInterruptibleTask","<init>(Lcom/google/common/util/concurrent/CombinedFuture;Ljava/util/concurrent/Callable;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1249","com.google.common.util.concurrent.CombinedFuture$CombinedFutureInterruptibleTask","com.google.common.util.concurrent.CombinedFuture$CombinedFutureInterruptibleTask","<init>(Lcom/google/common/util/concurrent/CombinedFuture;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"1250","com.google.common.util.concurrent.CycleDetectingLockFactory","com.google.common.util.concurrent.CycleDetectingLockFactory","access$600(Lcom/google/common/util/concurrent/CycleDetectingLockFactory;Lcom/google/common/util/concurrent/CycleDetectingLockFactory$CycleDetectingLock;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,12,12,0,0,"NonNull"
"1251","com.google.common.util.concurrent.CycleDetectingLockFactory$ExampleStackTrace","com.google.common.util.concurrent.CycleDetectingLockFactory$ExampleStackTrace","<init>(Lcom/google/common/util/concurrent/CycleDetectingLockFactory$LockGraphNode;Lcom/google/common/util/concurrent/CycleDetectingLockFactory$LockGraphNode;)",FALSE,"parameter",0,"NonNull","NonNull",0,2,1,3,0,0,"NonNull"
"1252","com.google.common.util.concurrent.CycleDetectingLockFactory$ExampleStackTrace","com.google.common.util.concurrent.CycleDetectingLockFactory$ExampleStackTrace","<init>(Lcom/google/common/util/concurrent/CycleDetectingLockFactory$LockGraphNode;Lcom/google/common/util/concurrent/CycleDetectingLockFactory$LockGraphNode;)",FALSE,"parameter",1,"NonNull","NonNull",0,2,1,3,0,0,"NonNull"
"1253","com.google.common.util.concurrent.CycleDetectingLockFactory$LockGraphNode","com.google.common.util.concurrent.CycleDetectingLockFactory$LockGraphNode","<init>(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"1254","com.google.common.util.concurrent.CycleDetectingLockFactory$LockGraphNode","com.google.common.util.concurrent.CycleDetectingLockFactory$LockGraphNode","checkAcquiredLocks(Lcom/google/common/util/concurrent/CycleDetectingLockFactory$Policy;Ljava/util/List;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"1255","com.google.common.util.concurrent.ExecutionList","com.google.common.util.concurrent.ExecutionList","add(Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1256","com.google.common.util.concurrent.ExecutionList","com.google.common.util.concurrent.ExecutionList","add(Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1257","com.google.common.util.concurrent.ForwardingFluentFuture","com.google.common.util.concurrent.ForwardingFluentFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1258","com.google.common.util.concurrent.ForwardingListenableFuture$SimpleForwardingListenableFuture","com.google.common.util.concurrent.ForwardingListenableFuture$SimpleForwardingListenableFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,3,3,0,0,"NonNull"
"1259","com.google.common.util.concurrent.Futures","com.google.common.util.concurrent.Futures","addCallback(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/util/concurrent/FutureCallback;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"1260","com.google.common.util.concurrent.Futures","com.google.common.util.concurrent.Futures","addCallback(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/util/concurrent/FutureCallback;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1261","com.google.common.util.concurrent.Futures","com.google.common.util.concurrent.Futures","getDone(Ljava/util/concurrent/Future;)",FALSE,"parameter",0,"NonNull","NonNull",0,3,4,7,0,0,"NonNull"
"1262","com.google.common.util.concurrent.Futures","com.google.common.util.concurrent.Futures","immediateFailedFuture(Ljava/lang/Throwable;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1263","com.google.common.util.concurrent.Futures","com.google.common.util.concurrent.Futures","immediateFuture(Ljava/lang/Object;)",FALSE,"parameter",0,"Nullable","Nullable",1,1,2,4,1,0.25,"Nullable"
"1264","com.google.common.util.concurrent.Futures$InCompletionOrderState","com.google.common.util.concurrent.Futures$InCompletionOrderState","access$300(Lcom/google/common/util/concurrent/Futures$InCompletionOrderState;Lcom/google/common/collect/ImmutableList;I)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1265","com.google.common.util.concurrent.Futures$InCompletionOrderState","com.google.common.util.concurrent.Futures$InCompletionOrderState","access$400(Lcom/google/common/util/concurrent/Futures$InCompletionOrderState;Z)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1266","com.google.common.util.concurrent.Futures$InCompletionOrderState","com.google.common.util.concurrent.Futures$InCompletionOrderState","access$500(Lcom/google/common/util/concurrent/Futures$InCompletionOrderState;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1267","com.google.common.util.concurrent.Futures$InCompletionOrderState","com.google.common.util.concurrent.Futures$InCompletionOrderState","access$600(Lcom/google/common/util/concurrent/Futures$InCompletionOrderState;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
"1268","com.google.common.util.concurrent.Futures$MappingCheckedFuture","com.google.common.util.concurrent.Futures$MappingCheckedFuture","<init>(Lcom/google/common/util/concurrent/ListenableFuture;Lcom/google/common/base/Function;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1269","com.google.common.util.concurrent.FuturesGetChecked","com.google.common.util.concurrent.FuturesGetChecked","getChecked(Ljava/util/concurrent/Future;Ljava/lang/Class;JLjava/util/concurrent/TimeUnit;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1270","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","<init>(Ljava/util/concurrent/Future;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1271","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","<init>(Ljava/util/concurrent/Future;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,1,0,1,0,0,"NonNull"
"1272","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","access$000(Lcom/google/common/util/concurrent/JdkFutureAdapters$ListenableFutureAdapter;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1273","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","com.google.common.util.concurrent.JdkFutureAdapters$ListenableFutureAdapter","access$100(Lcom/google/common/util/concurrent/JdkFutureAdapters$ListenableFutureAdapter;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,1,1,0,0,"NonNull"
"1274","com.google.common.util.concurrent.ListenableFuture","com.google.common.util.concurrent.AbstractFuture","addListener(Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1275","com.google.common.util.concurrent.ListenableFuture","com.google.common.util.concurrent.AbstractFuture","addListener(Ljava/lang/Runnable;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1276","com.google.common.util.concurrent.ListenerCallQueue","com.google.common.util.concurrent.ListenerCallQueue","addListener(Ljava/lang/Object;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"Unknown","NonNull",0,0,2,2,0,0,"NonNull"
"1277","com.google.common.util.concurrent.ListenerCallQueue","com.google.common.util.concurrent.ListenerCallQueue","addListener(Ljava/lang/Object;Ljava/util/concurrent/Executor;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1278","com.google.common.util.concurrent.ListenerCallQueue$PerListenerQueue","com.google.common.util.concurrent.ListenerCallQueue$PerListenerQueue","<init>(Ljava/lang/Object;Ljava/util/concurrent/Executor;)",FALSE,"parameter",0,"Unknown","NonNull",0,1,0,1,0,0,"NonNull"
