"","rootClass","class","name","getter","use","index","nullness.actual","nullness.definition","nullness.usage.null","nullness.usage.non.null","nullness.usage.unknown","n.usage","nullability.evidence","nullability","nullness.usage"
"1859","com.google.common.io.MultiInputStream","com.google.common.io.MultiInputStream","<init>(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1860","com.google.common.io.MultiReader","com.google.common.io.MultiReader","<init>(Ljava/util/Iterator;)",FALSE,"parameter",0,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1861","com.google.common.io.ReaderInputStream","com.google.common.io.ReaderInputStream","<init>(Ljava/io/Reader;Ljava/nio/charset/Charset;I)",FALSE,"parameter",0,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1862","com.google.common.io.ReaderInputStream","com.google.common.io.ReaderInputStream","<init>(Ljava/io/Reader;Ljava/nio/charset/Charset;I)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1863","com.google.common.io.Resources","com.google.common.io.Resources","asByteSource(Ljava/net/URL;)",FALSE,"parameter",0,"NonNull","Unknown",0,2,2,4,0,0,"NonNull"
"1864","com.google.common.io.Resources","com.google.common.io.Resources","asCharSource(Ljava/net/URL;Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull","Unknown",0,0,8,8,0,0,"NonNull"
"1865","com.google.common.io.Resources","com.google.common.io.Resources","asCharSource(Ljava/net/URL;Ljava/nio/charset/Charset;)",FALSE,"parameter",1,"NonNull","Unknown",0,0,8,8,0,0,"NonNull"
"1866","com.google.common.io.Resources","com.google.common.io.Resources","getResource(Ljava/lang/String;)",FALSE,"parameter",0,"NonNull","Unknown",0,0,19,19,0,0,"NonNull"
"1867","com.google.common.io.Resources","com.google.common.io.Resources","toString(Ljava/net/URL;Ljava/nio/charset/Charset;)",FALSE,"parameter",0,"NonNull","Unknown",0,0,13,13,0,0,"NonNull"
"1868","com.google.common.io.Resources","com.google.common.io.Resources","toString(Ljava/net/URL;Ljava/nio/charset/Charset;)",FALSE,"parameter",1,"NonNull","Unknown",0,0,13,13,0,0,"NonNull"
"1869","com.google.common.math.DoubleMath","com.google.common.math.DoubleMath","roundToBigInteger(DLjava/math/RoundingMode;)",FALSE,"parameter",1,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1870","com.google.common.math.DoubleMath","com.google.common.math.DoubleMath","roundToLong(DLjava/math/RoundingMode;)",FALSE,"parameter",1,"NonNull","Unknown",0,0,1,1,0,0,"NonNull"
"1871","com.google.common.math.DoubleUtils","com.google.common.math.DoubleUtils","bigToDouble(Ljava/math/BigInteger;)",FALSE,"parameter",0,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1872","com.google.common.math.IntMath","com.google.common.math.IntMath","divide(IILjava/math/RoundingMode;)",FALSE,"parameter",2,"NonNull","NonNull",0,0,5,5,0,0,"NonNull"
"1873","com.google.common.math.IntMath","com.google.common.math.IntMath","log2(ILjava/math/RoundingMode;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,4,4,0,0,"NonNull"
"1874","com.google.common.math.IntMath","com.google.common.math.IntMath","sqrt(ILjava/math/RoundingMode;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
"1875","com.google.common.math.LinearTransformation$RegularLinearTransformation","com.google.common.math.LinearTransformation$RegularLinearTransformation","<init>(DDLcom/google/common/math/LinearTransformation;)",FALSE,"parameter",2,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1876","com.google.common.math.LinearTransformation$VerticalLinearTransformation","com.google.common.math.LinearTransformation$VerticalLinearTransformation","<init>(DLcom/google/common/math/LinearTransformation;)",FALSE,"parameter",1,"NonNull","Unknown",0,1,0,1,0,0,"NonNull"
"1877","com.google.common.math.LongMath","com.google.common.math.LongMath","divide(JJLjava/math/RoundingMode;)",FALSE,"parameter",2,"NonNull","NonNull",0,0,2,2,0,0,"NonNull"
"1878","com.google.common.math.LongMath","com.google.common.math.LongMath","log10(JLjava/math/RoundingMode;)",FALSE,"parameter",1,"NonNull","NonNull",0,0,1,1,0,0,"NonNull"
