class,attribute,visibility,name,index,type,primitive,nullness
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,<init>(Ljava/io/InputStream;Z)V,-1,V,true,Unknown
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,<init>(Ljava/io/InputStream;Z)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,<init>(Ljava/io/InputStream;Z)V,1,Z,true,NonNull
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,readWithUpdate()I,-1,I,true,NonNull
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,read()I,-1,I,true,NonNull
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,eofGame()I,-1,I,true,NonNull
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,close()V,-1,V,true,Unknown
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,mark(I)V,-1,V,true,Unknown
org.apache.commons.io.input.WindowsLineEndingInputStream,method,,mark(I)V,0,I,true,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,BUFFER_SIZE,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,UTF_8,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,US_ASCII,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,UTF_16BE,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,UTF_16LE,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,UTF_32BE,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,UTF_32LE,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,UTF_16,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,UTF_32,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,EBCDIC,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,BOMS,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,XML_GUESS_BYTES,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,reader,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,encoding,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,defaultEncoding,-1,,,Nullable
org.apache.commons.io.input.XmlStreamReader,field,,CHARSET_PATTERN,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,ENCODING_PATTERN,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,RAW_EX_1,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,RAW_EX_2,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,HTTP_EX_1,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,HTTP_EX_2,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,field,,HTTP_EX_3,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,getDefaultEncoding()Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/File;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/File;)V,0,Ljava/io/File;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Z)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Z)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Z)V,1,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;ZLjava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;ZLjava/lang/String;)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;ZLjava/lang/String;)V,1,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;ZLjava/lang/String;)V,2,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/net/URL;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/net/URL;)V,0,Ljava/net/URL;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/net/URLConnection;Ljava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/net/URLConnection;Ljava/lang/String;)V,0,Ljava/net/URLConnection;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/net/URLConnection;Ljava/lang/String;)V,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;)V,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,2,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;ZLjava/lang/String;)V,3,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;Z)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;Z)V,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;Z)V,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<init>(Ljava/io/InputStream;Ljava/lang/String;Z)V,2,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,getEncoding()Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,read([CII)I,-1,I,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,read([CII)I,0,[C,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,read([CII)I,1,I,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,read([CII)I,2,I,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,close()V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReader,method,,doRawStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Z)Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doRawStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Z)Ljava/lang/String;,0,Lorg/apache/commons/io/input/BOMInputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doRawStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Z)Ljava/lang/String;,1,Lorg/apache/commons/io/input/BOMInputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doRawStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Z)Ljava/lang/String;,2,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,0,Lorg/apache/commons/io/input/BOMInputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,1,Lorg/apache/commons/io/input/BOMInputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,2,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,doHttpStream(Lorg/apache/commons/io/input/BOMInputStream;Lorg/apache/commons/io/input/BOMInputStream;Ljava/lang/String;Z)Ljava/lang/String;,3,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doLenientDetection(Ljava/lang/String;Lorg/apache/commons/io/input/XmlStreamReaderException;)Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,doLenientDetection(Ljava/lang/String;Lorg/apache/commons/io/input/XmlStreamReaderException;)Ljava/lang/String;,0,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,doLenientDetection(Ljava/lang/String;Lorg/apache/commons/io/input/XmlStreamReaderException;)Ljava/lang/String;,1,Lorg/apache/commons/io/input/XmlStreamReaderException;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,calculateRawEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)Ljava/lang/String;,2,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,0,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,2,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,3,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,calculateHttpEncoding(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Z)Ljava/lang/String;,4,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,getContentTypeMime(Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,getContentTypeMime(Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,getContentTypeEncoding(Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,getContentTypeEncoding(Ljava/lang/String;)Ljava/lang/String;,0,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,getXmlProlog(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,getXmlProlog(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,0,Ljava/io/InputStream;,false,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,getXmlProlog(Ljava/io/InputStream;Ljava/lang/String;)Ljava/lang/String;,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,isAppXml(Ljava/lang/String;)Z,-1,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,isAppXml(Ljava/lang/String;)Z,0,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,isTextXml(Ljava/lang/String;)Z,-1,Z,true,NonNull
org.apache.commons.io.input.XmlStreamReader,method,,isTextXml(Ljava/lang/String;)Z,0,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReader,method,,<clinit>()V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReaderException,field,,serialVersionUID,-1,,,NonNull
org.apache.commons.io.input.XmlStreamReaderException,field,,bomEncoding,-1,,,Nullable
org.apache.commons.io.input.XmlStreamReaderException,field,,xmlGuessEncoding,-1,,,Nullable
org.apache.commons.io.input.XmlStreamReaderException,field,,xmlEncoding,-1,,,Nullable
org.apache.commons.io.input.XmlStreamReaderException,field,,contentTypeMime,-1,,,Nullable
org.apache.commons.io.input.XmlStreamReaderException,field,,contentTypeEncoding,-1,,,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,2,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,3,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,-1,V,true,Unknown
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,2,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,3,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,4,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V,5,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,getBomEncoding()Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,getXmlGuessEncoding()Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,getXmlEncoding()Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,getContentTypeMime()Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.input.XmlStreamReaderException,method,,getContentTypeEncoding()Ljava/lang/String;,-1,Ljava/lang/String;,false,Nullable
org.apache.commons.io.IOCase,field,,SENSITIVE,-1,,,NonNull
org.apache.commons.io.IOCase,field,,INSENSITIVE,-1,,,NonNull
org.apache.commons.io.IOCase,field,,SYSTEM,-1,,,NonNull
org.apache.commons.io.IOCase,field,,serialVersionUID,-1,,,NonNull
org.apache.commons.io.IOCase,field,,name,-1,,,NonNull
org.apache.commons.io.IOCase,field,,sensitive,-1,,,NonNull
org.apache.commons.io.IOCase,field,,$VALUES,-1,,,Unknown
org.apache.commons.io.IOCase,method,,values()[Lorg/apache/commons/io/IOCase;,-1,[Lorg/apache/commons/io/IOCase;,false,Unknown
org.apache.commons.io.IOCase,method,,valueOf(Ljava/lang/String;)Lorg/apache/commons/io/IOCase;,-1,Lorg/apache/commons/io/IOCase;,false,Unknown
org.apache.commons.io.IOCase,method,,valueOf(Ljava/lang/String;)Lorg/apache/commons/io/IOCase;,0,Ljava/lang/String;,false,Unknown
org.apache.commons.io.IOCase,method,,forName(Ljava/lang/String;)Lorg/apache/commons/io/IOCase;,-1,Lorg/apache/commons/io/IOCase;,false,NonNull
org.apache.commons.io.IOCase,method,,forName(Ljava/lang/String;)Lorg/apache/commons/io/IOCase;,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.IOCase,method,,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,-1,V,true,Unknown
org.apache.commons.io.IOCase,method,,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,0,Ljava/lang/String;,false,NonNull
org.apache.commons.io.IOCase,method,,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,1,I,true,NonNull
org.apache.commons.io.IOCase,method,,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,2,Ljava/lang/String;,false,Unknown
org.apache.commons.io.IOCase,method,,<init>(Ljava/lang/String;ILjava/lang/String;Z)V,3,Z,true,Unknown
org.apache.commons.io.IOCase,method,,readResolve()Ljava/lang/Object;,-1,Ljava/lang/Object;,false,NonNull
org.apache.commons.io.IOCase,method,,getName()Ljava/lang/String;,-1,Ljava/lang/String;,false,NonNull
